uri,label
http://vivo.ufl.edu/individual/n44137,University of Washington
http://vivo.ufl.edu/individual/n177682,Shands at Alachua General Hospital
http://vivo.ufl.edu/individual/n229979,State of Florida Memory Disorders Clinic at UF
http://vivo.ufl.edu/individual/n19907,Florida Bar
http://vivo.ufl.edu/individual/n111474,Eastman Dental Institute in London
http://vivo.ufl.edu/individual/n96688,UF Health - Kernan Square
http://vivo.ufl.edu/individual/n1518311538,Public Health Trust Miami-Dade
http://vivo.ufl.edu/individual/n92391,Florida Cancer Plan Council
http://vivo.ufl.edu/individual/n1068765750,City of Cocoa Beach
http://vivo.ufl.edu/individual/n410167,Orthopaedics and Rehabilitation
http://vivo.ufl.edu/individual/n64865,Whittier College
http://vivo.ufl.edu/individual/n2515754214,Science China Press
http://vivo.ufl.edu/individual/n42049,Florida Public Health Association
http://vivo.ufl.edu/individual/n74127,City College 
http://vivo.ufl.edu/individual/n48543,Harbor General Hospital
http://vivo.ufl.edu/individual/n127341849,Ortho Pharmaceutical Corporation Biotech
http://vivo.ufl.edu/individual/n5696869266,Evarcha
http://vivo.ufl.edu/individual/n7783842037,Qinetiq North America
http://vivo.ufl.edu/individual/n380134457,Sciele Pharma
http://vivo.ufl.edu/individual/n1020356,Clinical Project Working Group for AD Compound
http://vivo.ufl.edu/individual/n43199934,Weeden Foundation
http://vivo.ufl.edu/individual/n14920,SPICE Council
http://vivo.ufl.edu/individual/n424159998,Large Scale Biology Corporation
http://vivo.ufl.edu/individual/n436029,University of Jordan
http://vivo.ufl.edu/individual/n2573662699,Revista De Neurologia
http://vivo.ufl.edu/individual/n41801,United States Court of Appeals of the Tenth Circuit
http://vivo.ufl.edu/individual/n216590,European Society of Nematologists
http://vivo.ufl.edu/individual/n3142335664,Delphi Automotive Systems Corporation
http://vivo.ufl.edu/individual/n2649492493,"Institute of Control Robotics and Systems, Korean Institute of Electrical Engineers"
http://vivo.ufl.edu/individual/n4132415903,Latin American Studies Association
http://vivo.ufl.edu/individual/n37434,School of Pharmacy (West Virginia University)
http://vivo.ufl.edu/individual/n55600,Universidad de Salamanca
http://vivo.ufl.edu/individual/n73789,Stetson University College of Law
http://vivo.ufl.edu/individual/n613352229,Hill Memorial Foundation
http://vivo.ufl.edu/individual/n9919709223,Irving I Moskowitz Foundation
http://vivo.ufl.edu/individual/n8351865422,Mycorrhizal Applications Inc
http://vivo.ufl.edu/individual/n6543264222,US Poultry and Egg Association
http://vivo.ufl.edu/individual/n1495552094,Africa Magna Verlag
http://vivo.ufl.edu/individual/n116811,University of the Pacific
http://vivo.ufl.edu/individual/n333060695,Specialty Coating Systems Inc
http://vivo.ufl.edu/individual/n178134,Anesthesiology
http://vivo.ufl.edu/individual/n6740934214,Association Military Surg Us
http://vivo.ufl.edu/individual/n890378563,Pharmasonics Inc
http://vivo.ufl.edu/individual/n202793,Santa Fe Community College EMS Training Program
http://vivo.ufl.edu/individual/n52446,Marshall University
http://vivo.ufl.edu/individual/n5985072907,"Center for Renaissance and Baroque Studies, University of Maryland"
http://vivo.ufl.edu/individual/n103004,CONNECT: Coalition of Networking Neighbors Effecting Change Together
http://vivo.ufl.edu/individual/n3888252922,Srs Technologies
http://vivo.ufl.edu/individual/n52289,EH&S Emergency Management
http://vivo.ufl.edu/individual/n576139781,Florida Department of Transportation Research Center
http://vivo.ufl.edu/individual/n7437147301,Cyclacel Limited
http://vivo.ufl.edu/individual/n122786,School of Statistics (University of Minnesota)
http://vivo.ufl.edu/individual/n687311918,Sociedade Entomológica do Brasil
http://vivo.ufl.edu/individual/n2063804498,Expression Diagnostics (Xdx)
http://vivo.ufl.edu/individual/n748381523,Saxon Glass Technologies
http://vivo.ufl.edu/individual/n6456113937,Lbr Regulatory
http://vivo.ufl.edu/individual/n5129558011,Gensia Pharmaceutical
http://vivo.ufl.edu/individual/n2799231366,Southern Cross Publishers
http://vivo.ufl.edu/individual/n105608,Compression Systems Component Center (United Technologies)
http://vivo.ufl.edu/individual/n107952,Educational Testing Service
http://vivo.ufl.edu/individual/n2600734909,Naples Children and Education Foundation
http://vivo.ufl.edu/individual/n1988339984,International Diagnostic Systems Corporation
http://vivo.ufl.edu/individual/n1903013766,Priel Publishers
http://vivo.ufl.edu/individual/n223723,Urology (University of Texas)
http://vivo.ufl.edu/individual/n7006909673,Academy Managed Care Pharmacy
http://vivo.ufl.edu/individual/n5109341802,Contemporary China Centre
http://vivo.ufl.edu/individual/n116456,IFAS Environmental Water Quality Laboratory
http://vivo.ufl.edu/individual/n3032436650,Novartis US Crop Protection
http://vivo.ufl.edu/individual/n494234,Center for African Studies
http://vivo.ufl.edu/individual/n5093530272,Texaco Inc Port Arthur Research Labs
http://vivo.ufl.edu/individual/n2067830345,Plastic Surgery Education Foundation
http://vivo.ufl.edu/individual/n44780,Nova Scotia College of Art and Design
http://vivo.ufl.edu/individual/n319557,IBM (Boca Raton SPD)
http://vivo.ufl.edu/individual/n889074755,CSIRO Publishing
http://vivo.ufl.edu/individual/n122968,"Indian Institute of Technology, Madras"
http://vivo.ufl.edu/individual/n628391779,Florida Institute of Oceanography
http://vivo.ufl.edu/individual/n1947848958,US Army Medical Research and Material Command
http://vivo.ufl.edu/individual/n166017,College of Medicine
http://vivo.ufl.edu/individual/n1278114,Office of the Senior Vice President for Health Affairs
http://vivo.ufl.edu/individual/n116337,Computer Science (University of Maryland)
http://vivo.ufl.edu/individual/n6935768935,Avon Foundation for Women
http://vivo.ufl.edu/individual/n38821,Florida Bioethics Network 
http://vivo.ufl.edu/individual/n147198,Northern Michigan University
http://vivo.ufl.edu/individual/n1624487553,Busa Engineering Consulting
http://vivo.ufl.edu/individual/n9757833022,Spectroscopy Imaging Systems
http://vivo.ufl.edu/individual/n1025774925,American Philosophical Society
http://vivo.ufl.edu/individual/n3955245281,South African Center for Epidemiological Modeling and Analysis
http://vivo.ufl.edu/individual/n1674653558,Tkl Research
http://vivo.ufl.edu/individual/n9431140629,America Stem Cell
http://vivo.ufl.edu/individual/n473866,East Tennessee Baptist Hospital
http://vivo.ufl.edu/individual/n1037770864,University of Illinois Press
http://vivo.ufl.edu/individual/n75480,Center for Community Education
http://vivo.ufl.edu/individual/n1574066588,State of Colorado
http://vivo.ufl.edu/individual/n2332974769,National Milk Producers Federation
http://vivo.ufl.edu/individual/n956968650,Reinhold
http://vivo.ufl.edu/individual/n398904,American Society for Microbiology Minority Mentoring Program
http://vivo.ufl.edu/individual/n121362050,Pga Tour Inc
http://vivo.ufl.edu/individual/n106938,"Mechanical Engineering, Design Division (Stanford University)"
http://vivo.ufl.edu/individual/n437040,Community Development Society
http://vivo.ufl.edu/individual/n7142890523,Journal of Orthpaedic & Sports Physical Therapy
http://vivo.ufl.edu/individual/n805332824,Journal of Chemical Engineering Education
http://vivo.ufl.edu/individual/n1664181696,Copernicus Gesellschaft Mbh
http://vivo.ufl.edu/individual/n2187264904,Idexx Laboratories Blue Ridge Pharmaceuticals
http://vivo.ufl.edu/individual/n711896731,National Association Foreign Student Affairs
http://vivo.ufl.edu/individual/n5040631268,International Center for Tropical Agriculture
http://vivo.ufl.edu/individual/n24216,Rosen College of Hospitality Management
http://vivo.ufl.edu/individual/n197237,English (Mercy College)
http://vivo.ufl.edu/individual/n6146936065,Springer Tokyo
http://vivo.ufl.edu/individual/n123359,"University of York, England"
http://vivo.ufl.edu/individual/n8682994930,American Society of Animal Science
http://vivo.ufl.edu/individual/n75453,Max Planck Institute for Human Development and Education
http://vivo.ufl.edu/individual/n4072336786,Reflectone Inc
http://vivo.ufl.edu/individual/n43810,"Mild Traumatic Brain Injury Clinic, UF Health Science Center"
http://vivo.ufl.edu/individual/n1289295448,Whitmire Micro-Gen
http://vivo.ufl.edu/individual/n128481,History and Anthropology (Augusta State University)
http://vivo.ufl.edu/individual/n9016517436,Rijksherbarium
http://vivo.ufl.edu/individual/n6282594364,Taiwan Association for Aerosol Research
http://vivo.ufl.edu/individual/n22534,Epsilon Lambda Chi (Engineering Leadership Circle)
http://vivo.ufl.edu/individual/n5913258727,Sunpure
http://vivo.ufl.edu/individual/n18302,George Peabody College (Vanderbilt University)
http://vivo.ufl.edu/individual/n26416,Instituto Tecnológico y de Estudios Superiores de Monterrey
http://vivo.ufl.edu/individual/n1783989038,Genome Data Systems
http://vivo.ufl.edu/individual/n2950127360,The Penn State University Press
http://vivo.ufl.edu/individual/n95613,Chemistry (Florida State University)
http://vivo.ufl.edu/individual/n9581881642,National Institute Advanced Indust Science and Technology
http://vivo.ufl.edu/individual/n714843254,Leukemia and Lymphoma Society
http://vivo.ufl.edu/individual/n45343,Human Resource Services
http://vivo.ufl.edu/individual/n1022719525,Biomet Microfixation
http://vivo.ufl.edu/individual/n223725,International Programs (University of Iowa)
http://vivo.ufl.edu/individual/n2011086654,National Ecological Observatory Network
http://vivo.ufl.edu/individual/n1216876275,Wageningen Academic Publishers
http://vivo.ufl.edu/individual/n9500205499,Portland Press Ltd
http://vivo.ufl.edu/individual/n5859198314,Vg Life Sciences
http://vivo.ufl.edu/individual/n125014,Ohio State University College of Medicine
http://vivo.ufl.edu/individual/n2884456437,Florida Hospital Office of Research Administration
http://vivo.ufl.edu/individual/n85327,Children's Hospital National Medical Center
http://vivo.ufl.edu/individual/n428047311,The Medicines Company
http://vivo.ufl.edu/individual/n6071345380,American Society for Enology and Viticulture
http://vivo.ufl.edu/individual/n1977854493,American University
http://vivo.ufl.edu/individual/n69729,FIrst affiliated Hospital of Weifang Medical College
http://vivo.ufl.edu/individual/n4114648401,Fujitsu
http://vivo.ufl.edu/individual/n5786373993,Centers for Medicare and Medicaid Services
http://vivo.ufl.edu/individual/n5625590517,National Council on Student Develpmnt
http://vivo.ufl.edu/individual/n51604,"Universidad de Extremadura, Spain"
http://vivo.ufl.edu/individual/n337320,Special Topic for Experimental Biology
http://vivo.ufl.edu/individual/n236894,Romance Languages and Literatures
http://vivo.ufl.edu/individual/n59090,Beijing Astronomical Observatory
http://vivo.ufl.edu/individual/n252673,University of Florida Society for Viral Studies
http://vivo.ufl.edu/individual/n2057336494,Society Brasileira Quimica
http://vivo.ufl.edu/individual/n241337,Libby McNeill & Libby
http://vivo.ufl.edu/individual/n87834,International Water Association
http://vivo.ufl.edu/individual/n87149,Slippery Rock University
http://vivo.ufl.edu/individual/n1783303103,Visteon Corporation
http://vivo.ufl.edu/individual/n4949450,Acadia Pharmaceuticals
http://vivo.ufl.edu/individual/n2047570104,Optimer Pharmaceuticals
http://vivo.ufl.edu/individual/n892833725,Integrium
http://vivo.ufl.edu/individual/n39149,Neurology Specialists of Savannah
http://vivo.ufl.edu/individual/n112408,"Birr, Wilson, & Co. Inc"
http://vivo.ufl.edu/individual/n5816987894,Electrical Impedance Topography
http://vivo.ufl.edu/individual/n2854017125,Karger
http://vivo.ufl.edu/individual/n7134426331,Mission Research Corporation
http://vivo.ufl.edu/individual/n4988395749,Surgical Navigation Systems
http://vivo.ufl.edu/individual/n33127,"Pain Management Center, Memorial Regional Rehabilitation Center"
http://vivo.ufl.edu/individual/n6883703661,Institute of Information Science
http://vivo.ufl.edu/individual/n1651197548,Institute for Research on Gambling Disorders
http://vivo.ufl.edu/individual/n154753,E.Stanley Jones School of Missions at Asbury Seminary
http://vivo.ufl.edu/individual/n9294664483,Pickett and Associates Inc
http://vivo.ufl.edu/individual/n3640237177,Acoustical Society American American Institute Physics
http://vivo.ufl.edu/individual/n7413018131,Coop Institute Marine and Atmospheric Studies
http://vivo.ufl.edu/individual/n464471,Society of Wetland Scientists
http://vivo.ufl.edu/individual/n3333840448,Adv Science and Novel Technology
http://vivo.ufl.edu/individual/n231224,UF Health - Merril Road
http://vivo.ufl.edu/individual/n221661,Baton Rogue Dialysis Center
http://vivo.ufl.edu/individual/n371057690,Rhone-Poulenc Rorer Inc
http://vivo.ufl.edu/individual/n34701,Universite Catholique de Louvain-la-Neuve
http://vivo.ufl.edu/individual/n256933,Shands Hospital Patient Financial Services
http://vivo.ufl.edu/individual/n8237469,Center for Intelligent Machines and Robotics
http://vivo.ufl.edu/individual/n1478136202,W Martin Smith Interdisciplinary Patient
http://vivo.ufl.edu/individual/n174850,New York Presbyterian Hospital 
http://vivo.ufl.edu/individual/n765319,Office of the Provost and Senior Vice President for Academic Affairs
http://vivo.ufl.edu/individual/n38824,Shenyang Agricultural University China
http://vivo.ufl.edu/individual/n391836020,Radiant Research
http://vivo.ufl.edu/individual/n158628798,Spirus Medical
http://vivo.ufl.edu/individual/n366315,Franklin County Extension Office
http://vivo.ufl.edu/individual/n40472,Birla Institute of Tech & Science
http://vivo.ufl.edu/individual/n7412403404,Andrx Corporation
http://vivo.ufl.edu/individual/n130316,University of Arizona
http://vivo.ufl.edu/individual/n248511,University of Sydney
http://vivo.ufl.edu/individual/n984807299,US Apple Association
http://vivo.ufl.edu/individual/n5893555021,Mfm Industries Inc
http://vivo.ufl.edu/individual/n224278,American Society for Tropical Medicine and Hygiene
http://vivo.ufl.edu/individual/n3298367210,Walt Disney Parks and Resorts USA Inc
http://vivo.ufl.edu/individual/n22689,Lakehead University
http://vivo.ufl.edu/individual/n324174,Yarmouk University
http://vivo.ufl.edu/individual/n313243469,Woods Hole Oceanographic Institute
http://vivo.ufl.edu/individual/n2772141922,National Athletic Trainers Association
