uri,issn,jname,atitle
http://vivo.ufl.edu/individual/n4816852713,0165-7836,Fisheries Research,Fishing Gear Modifications To Reduce Elasmobranch Mortality in Pelagic and Bottom Longline Fisheries Off Northeast Brazil
http://vivo.ufl.edu/individual/n9068732000,1077-2626,IEEE Transactions on Visualization and Computer Graphics,Guest Editors' Introduction: Special Section On the Acm Symposium On Virtual Reality and Software Technology (Vrst 2009)
http://vivo.ufl.edu/individual/n6431762063,0733-950X,Journal of Waterway Port Coastal and Ocean Engineering-Asce,"Discussion of ""Simulated Wave-Induced Erosion of the Mississippi River-Gulf Outlet Levees During Hurricane Katrina"" By Rune Storesund, Robert G. Bea, and Yuli Huang"
http://vivo.ufl.edu/individual/n1944486869,0196-0644,Annals of Emergency Medicine,Does Frax Score Predict Hospital Outcomes in the Elderly Emergency Department Patients?
http://vivo.ufl.edu/individual/n4249673356,1381-1169,Journal of Molecular Catalysis A-Chemical,Comparative Study of Lactide Polymerization By Zinc Alkoxide Complexes With a Beta-Diketiminato Ligand Bearing Different Substituents
http://vivo.ufl.edu/individual/n2967226370,0031-949X,Phytopathology,Comparative Host Response of Grapefruit and Alemow To Narrow and Broad Host Range Strains of Xanthomonas Citri Subsp Citri
http://vivo.ufl.edu/individual/n5228010099,0022-4715,Journal of Statistical Physics,Scale-Free Static and Dynamical Correlations in Melts of Monodisperse and Flory-Distributed Homopolymers a Review of Recent Bond-Fluctuation Model Studies
http://vivo.ufl.edu/individual/n847182022,0037-6779,Slavic Review,Uncivil Society: 1989 and the Implosion of the Communist Establishment
http://vivo.ufl.edu/individual/n2660571589,1387-2176,Biomedical Microdevices,"Modulating Malignant Epithelial Tumor Cell Adhesion, Migration and Mechanics With Nanorod Surfaces"
http://vivo.ufl.edu/individual/n4702757067,0028-3932,Neuropsychologia,Cortical Morphology of Visual Creativity
http://vivo.ufl.edu/individual/n791494503,0021-8790,Journal of Animal Ecology,Contrasted Demographic Responses Facing Future Climate Change in Southern Ocean Seabirds
http://vivo.ufl.edu/individual/n8464178330,0012-9658,Ecology,Cryptic Herbivores Mediate the Strength and Form of Ungulate Impacts On a Long-Lived Savanna Tree
http://vivo.ufl.edu/individual/n5993466727,0192-2882,Theatre Journal,Theatertreffen 2011 in Berlin
http://vivo.ufl.edu/individual/n7180139593,1932-6203,PLoS One,Activation of Jnk Signaling Mediates Amyloid-Beta-Dependent Cell Death
http://vivo.ufl.edu/individual/n2840183603,0002-9262,American Journal of Epidemiology,"Incidence and Awareness of Ciguatera Fish Poisoning in St. Thomas, Us Virgin Islands."
http://vivo.ufl.edu/individual/n4187077405,0278-7407,Tectonics,"Formation of a Metamorphic Complex Along An Obliquely Convergent Margin: Structural and Thermochronological Evolution of the Chugach Metamorphic Complex, Southern Alaska"
http://vivo.ufl.edu/individual/n2229243275,0038-0717,Soil Biology and Biochemistry,Taxa-Specific Changes in Soil Microbial Community Composition Induced By Pyrogenic Carbon Amendments
http://vivo.ufl.edu/individual/n8012266596,8756-971X,Journal of the American Mosquito Control Association,Efficacy of Aerial Ultra-Low Volume Applications of Two Novel Water-Based Formulations of Unsynergized Pyrethroids Against Riceland Mosquitoes in Greece
http://vivo.ufl.edu/individual/n9098223066,0018-5345,Hortscience,Regeneration of Chlorophytum Amaniense `Fire Flash' Through Indirect Shoot Organogenesis
http://vivo.ufl.edu/individual/n7366989433,1040-3590,Psychological assessment,Classifying Adolescent Perfectionists
http://vivo.ufl.edu/individual/n4057678224,1932-6203,PLoS One,Transport Activity of the Sodium Bicarbonate Cotransporter Nbce1 Is Enhanced By Different Isoforms of Carbonic Anhydrase
http://vivo.ufl.edu/individual/n1341247781,0730-725X,Magnetic Resonance Imaging,Assessment of Pulmonary Artery Stiffness Using Velocity-Encoding Magnetic Resonance Imaging: Evaluation of Techniques
http://vivo.ufl.edu/individual/n435291645,0269-2813,Alimentary Pharmacology & Therapeutics,The Combination of Sorafenib With Transarterial Chemoembolisation for Hepatocellular Carcinoma
http://vivo.ufl.edu/individual/n412591967,0897-7151,Journal of Neurotrauma,Map-2 Concentration in Serum of Patients After Traumatic Brain Injury: Insight Into the Pathophysiological Mechanisms of the Chronic Phase
http://vivo.ufl.edu/individual/n7471442775,1866-1947,Journal of Neurodevelopmental Disorders,Repetitive Behavior Profiles: Consistency Across Autism Spectrum Disorder Cohorts and Divergence From Prader-Willi Syndrome
http://vivo.ufl.edu/individual/n5980138694,0947-6539,Chemistry-a European Journal,Self-Assembly Approach Toward Chiral Bimetallic Catalysts: Bis-Urea-Functionalized (Salen)Cobalt Complexes for the Hydrolytic Kinetic Resolution of Epoxides
http://vivo.ufl.edu/individual/n1115828505,0361-5995,Soil Science Society of America Journal,Human-Soil Relations Are Changing Rapidly: Proposals From Sssa'S Cross-Divisional Soil Change Working Group
http://vivo.ufl.edu/individual/n1244030518,0192-8651,Journal of Computational Chemistry,Accurate Assessment of the Strain Energy in a Protein-Bound Drug Using Qm/Mm X-Ray Refinement and Converged Quantum Chemistry
http://vivo.ufl.edu/individual/n9185803132,0304-405X,Journal of Financial Economics,Research for Sale: Determinants and Consequences of Paid-for Analyst Research
http://vivo.ufl.edu/individual/n1853695503,0021-9509,Journal of Cardiovascular Surgery,"Percutaneous Endovascular Abdominal Aortic Aneurysm Repair: Methods and Initial Outcomes From the First Prospective, Multicenter Trial"
http://vivo.ufl.edu/individual/n2169897031,0022-4804,The Journal of surgical research,Technical Pearls for Swine Lung Transplantation
http://vivo.ufl.edu/individual/n2980232020,0016-5085,Gastroenterology,The Combination of Ribavirin and Peginterferon Is Superior To Peginterferon and Placebo for Children and Adolescents With Chronic Hepatitis C
http://vivo.ufl.edu/individual/n1005059633,1545-5009,Pediatric blood & cancer,Dosimetric Advantage of Proton Therapy in Adolescents With Hodgkin Lymphoma Involving the Mediastinum
http://vivo.ufl.edu/individual/n4579894304,0009-9147,Clinical Chemistry,Autoimmune Markers in Diabetes
http://vivo.ufl.edu/individual/n1105237526,0167-577X,Materials Letters,Substrate Effect On Electrodeposited Nanocrystalline Al-Mg Alloy Powders
http://vivo.ufl.edu/individual/n7981235826,0015-4040,Florida Entomologist,Tomarus Subtropicus (Coleoptera: Scarabaeidae) Larval Feeding Habits
http://vivo.ufl.edu/individual/n7873138880,0883-6612,Annals of Behavioral Medicine,Delivering Behavioral Weight Management To Rural Breast Cancer Survivors
http://vivo.ufl.edu/individual/n8316921855,0021-8855,Journal of Applied Behavior Analysis,Classroom Application of a Trial-Based Functional Analysis
http://vivo.ufl.edu/individual/n9362647754,0961-8368,Protein Science,Characterization of the Disordered-To-Alpha-Helical Transition of Ia(3) By Sdsl-Epr Spectroscopy
http://vivo.ufl.edu/individual/n6095993215,0046-3892,Financial Management,Corporate Repurchase Decisions Following Mutual Fund Sales
http://vivo.ufl.edu/individual/n4524495076,0003-2654,The Analyst,Insulin-Binding Aptamer-Conjugated Graphene Oxide for Insulin Detection
http://vivo.ufl.edu/individual/n3194449374,0020-7543,International Journal of Production Research,Quantitative Models for Inventory and Production Planning in Closed-Loop Supply Chains
http://vivo.ufl.edu/individual/n91462348,1042-3699,Oral and Maxillofacial Surgery Clinics of North America,Reoperative Maxillofacial Oncology
http://vivo.ufl.edu/individual/n6824171919,0749-159X,Numerical Methods for Partial Differential Equations,A Class of Discontinuous Petrov-Galerkin Methods. Ii. Optimal Test Functions
http://vivo.ufl.edu/individual/n1354959463,0002-7863,Journal of the American Chemical Society,A Supramolecular Aggregate of Four Exchange-Biased Single-Molecule Magnets
http://vivo.ufl.edu/individual/n5642535885,1388-5545,Nematology,"Description of Caenorhabditis Angaria N. Sp. (Nematoda: Rhabditidae), An Associate of Sugarcane and Palm Weevils (Coleoptera: Curculionidae)"
http://vivo.ufl.edu/individual/n782634249,1944-3994,Desalination and Water Treatment,Entrapment of Mg-Al Layered Double Hydroxide in Calcium Alginate Beads for Phosphate Removal From Aqueous Solution
http://vivo.ufl.edu/individual/n2444217439,1098-3015,Value in Health,"A Decision Analysis Model Exploring the Results of a Phase II Trial of Eltrombopag for Patients With Chronic Hepatitis C, Cirrhosis and Thrombocytopenia"
http://vivo.ufl.edu/individual/n2869170362,0010-4485,Computer-Aided Design,C(2) Splines Covering Polar Configurations
http://vivo.ufl.edu/individual/n4259222487,0022-0302,Journal of Dairy Science,Concentration of Progesterone During the Development of the Ovulatory Follicle: Ii. Ovarian and Uterine Responses
http://vivo.ufl.edu/individual/n7495598329,1530-8669,Wireless Communications and Mobile Computing,Power Control for Delay Constrained Multi-Channel Communications Using Outdated Csi
http://vivo.ufl.edu/individual/n9565521353,0915-5287,Journal of Physical Therapy Science,Development and Validation of the Korean Version of Gross Motor Function Measure
http://vivo.ufl.edu/individual/n4603885208,0891-6640,Journal of Veterinary and Internal Medicine,Biomarkers of Brain Injury in Foals With Hypoxic-Ischemic Encephalopathy
http://vivo.ufl.edu/individual/n1651664880,0950-382X,Molecular microbiology,Role of a Zn-Independent Dksa in Zn Homeostasis and Stringent Response
http://vivo.ufl.edu/individual/n4913821660,0004-3591,Arthritis and Rheumatism,Activation-Induced Cytidine Deaminase Catalytic Domain as a Target To Eliminate Pathogenic Autoantibodies
http://vivo.ufl.edu/individual/n215227,0360-4012,Journal of Neuroscience Research,Characterization of kinases involved in the phosphorylation of aggregated alpha-synuclein
http://vivo.ufl.edu/individual/n7943968631,0955-3002,International Journal of Radiation Biology,Different Radiosensitivity of Cd4(+)Cd25(+) Regulatory T Cells and Effector T Cells To Low Dose Gamma Irradiation in Vitro
http://vivo.ufl.edu/individual/n2081053800,0043-1354,Water Research,Comparison of Low-Cost and Engineered Materials for Phosphorus Removal From Organic-Rich Surface Water
http://vivo.ufl.edu/individual/n646431355,0950-382X,Molecular microbiology,"Lactobacillus Brevis Responds To Flavonoids Through Kaer, a Lysr-Type of Transcriptional Regulator"
http://vivo.ufl.edu/individual/n4168806967,1530-4515,Surgical Laparoscopy Endoscopy and Percutaneous Techniques,Laparoscopic Right Hemicolectomy With Transvaginal Colon Extraction Using a Laparoscopic Posterior Colpotomy: a 2-Year Series From a Single Institution
http://vivo.ufl.edu/individual/n7357401701,0021-8855,Journal of Applied Behavior Analysis,False-Positive Tangible Outcomes of Functional Analyses
http://vivo.ufl.edu/individual/n43051931,0931-0509,Nephrology Dialysis Transplantation,Effect of Nadph Oxidase Inhibition On the Expression of Kidney Injury Molecule and Calcium Oxalate Crystal Deposition in Hydroxy-L-Proline-Induced Hyperoxaluria in Male Sprague-Dawley Rats
http://vivo.ufl.edu/individual/n6941041368,0139-9918,Mathematica Slovaca,New Torsion Theory in Unital Abelian L-Groups
http://vivo.ufl.edu/individual/n533459720,1023-3830,Inflammation Research,Role of Pseudomonas Aeruginosa Flagellin in Airway Mucin Production: Relevance for Cystic Fibrosis Disease
http://vivo.ufl.edu/individual/n774585219,1097-6256,Nature neuroscience,Pain Sensitivity and Vasopressin Analgesia Are Mediated By a Gene-Sex-Environment Interaction
http://vivo.ufl.edu/individual/n7742590695,1932-7447,Journal of Physical Chemistry C,Charge Transport in a Quantum Dot Supercrystal
http://vivo.ufl.edu/individual/n310293,0028-4793,New England Journal of Medicine,Boceprevir for untreated chronic HCV genotype 1 infection
http://vivo.ufl.edu/individual/n3196582450,1057-7157,Journal of Microelectromechanical Systems,A Microscale Differential Capacitive Direct Wall-Shear-Stress Sensor
http://vivo.ufl.edu/individual/n3813710465,0196-0644,Annals of Emergency Medicine,The Prevalence of Obesity and Obesity-Related Comorbidities in Emergency Medicine
http://vivo.ufl.edu/individual/n253535124,0002-8614,Journal of the American Geriatrics Society,Undiagnosed Cognitive Impairment in Nursing Home Residents
http://vivo.ufl.edu/individual/n6006882389,0006-291X,Biochemical and Biophysical Research Communications,Controlling Nuclear Jaks and Stats for Specific Gene Activation By Ifn Gamma
http://vivo.ufl.edu/individual/n6106066020,8756-971X,Journal of the American Mosquito Control Association,Retention and Adaptiveness of Photoperiodic Egg Diapause in Florida Populations of Invasive Aedes Albopictus
http://vivo.ufl.edu/individual/n1793623028,0002-9483,American Journal of Physical Anthropology,"Sex and Age Differences in the Diet and Ingestive Behaviors of Sooty Mangabeys (Cercocebus Atys) in the Tai Forest, Ivory Coast"
http://vivo.ufl.edu/individual/n3321021313,1072-4710,Archives of Pediatrics and Adolescent Medicine,Cost-Effectiveness of Respiratory Syncytial Virus Prophylaxis in Various Indications
http://vivo.ufl.edu/individual/n6775891120,0002-9149,The American Journal of Cardiology,Effects of Enhanced External Counterpulsation On Arterial Stiffness and Myocardial Oxygen Demand in Patients With Chronic Angina Pectoris
http://vivo.ufl.edu/individual/n4084550694,0897-4756,Chemistry of Materials,Bi(2)Ti(2)O(7): It Is Not What You Have Read
http://vivo.ufl.edu/individual/n2774728070,1754-4750,Chinese Journal of Communication,Gender Differences in Chinese Journalists' Blogs
http://vivo.ufl.edu/individual/n1539298499,8756-3282,Bone,Effects of Pth(1-34) and Estrogen Status On Osteocyte Lacunar Properties in Rats
http://vivo.ufl.edu/individual/n9321969186,0008-6363,Cardiovascular Research,Up-Regulation of P27(Kip1) Contributes To Nrf2-Mediated Protection Against Angiotensin Ii-Induced Cardiac Hypertrophy
http://vivo.ufl.edu/individual/n6876656281,1047-3211,Cerebral Cortex,The Organization of the Forelimb Representation of the C57Bl/6 Mouse Motor Cortex as Defined By Intracortical Microstimulation and Cytoarchitecture
http://vivo.ufl.edu/individual/n5883978964,1932-6203,PLoS One,Genome-Wide Mutagenesis of Xanthomonas Axonopodis Pv. Citri Reveals Novel Genetic Determinants and Regulation Mechanisms of Biofilm Formation
http://vivo.ufl.edu/individual/n8749881278,0006-4971,Blood,Mesenchymal Stem Cells Express Serine Protease Inhibitor To Evade the Host Immune Response
